date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:31:59	149778/149778	---M--	200	added ('OK')	image/webp	etag:%228685bd2a6b2adb1:0%22	https://camerasaigon24h.com/img22/DS-2CD2063G2-LI2U-camera-ip-hikvision-6MP.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/img22/DS-2CD2063G2-LI2U-camera-ip-hikvision-6MP.webp	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:00	41442/41442	---M--	200	added ('OK')	image/webp	etag:%22be235b3c6fdeda1:0%22	https://camerasaigon24h.com/imgthum22/300/lap-bo-camera-giam-sat-ban-dem-co-mau-DS-2CD1023G2-LIUF.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/imgthum22/300/lap-bo-camera-giam-sat-ban-dem-co-mau-DS-2CD1023G2-LIUF.webp	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:00	44612/44612	---M--	200	added ('OK')	image/webp	etag:%221be6cbe571deda1:0%22	https://camerasaigon24h.com/imgthum22/300/tron-bo-camera-ban-dem-co-mau-ghi-am-DS-2CE16D0T-LFS.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/imgthum22/300/tron-bo-camera-ban-dem-co-mau-ghi-am-DS-2CE16D0T-LFS.webp	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:00	43356/43356	---M--	200	added ('OK')	image/webp	etag:%22f79d71fd94e1da1:0%22	https://camerasaigon24h.com/imgthum22/300/bo-camera-giam-sat-co-mau-ban-dem-KX-AF2003L-DL-A.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/imgthum22/300/bo-camera-giam-sat-co-mau-ban-dem-KX-AF2003L-DL-A.webp	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:01	2030/2030	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2010%20Aug%202025%2014:32:28%20GMT	https://camerasaigon24h.com/bo-camera-wifi-xoay-360-ngoai-troi-gia-re.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-wifi-xoay-360-ngoai-troi-gia-re.97b.delayed	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:01	47426/47426	---M--	200	added ('OK')	image/webp	etag:%2228c91e603dfda1:0%22	https://camerasaigon24h.com/imgthum22/300/bo-camera-xoay-360-ngoai-troi-DH-SD2A200HB-GN-A-PV-S2.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/imgthum22/300/bo-camera-xoay-360-ngoai-troi-DH-SD2A200HB-GN-A-PV-S2.webp	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:01	23524/23524	---M--	200	added ('OK')	image/webp	etag:%22d336dfd6ffadb1:0%22	https://camerasaigon24h.com/imgthum22/300/lap-camera-kho-hang-gia-re-DS-2CD1021G2-LIU-9-24.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/imgthum22/300/lap-camera-kho-hang-gia-re-DS-2CD1021G2-LIU-9-24.webp	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:02	19132/19132	---M--	200	added ('OK')	image/webp	etag:%22b46b3a4feca8db1:0%22	https://camerasaigon24h.com/imgthum22/300/IPC-S2VP-5M0WR.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/imgthum22/300/IPC-S2VP-5M0WR.webp	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:02	28110/28110	---M--	200	added ('OK')	image/webp	etag:%22fb1a33a5667eda1:0%22	https://camerasaigon24h.com/thumsp/DS-2DE2A404IW-DE3-W-(C0)-(S6).webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/thumsp/DS-2DE2A404IW-DE3-W-(C0)-(S6).webp	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:02	30612/30612	---M--	200	added ('OK')	image/webp	etag:%2288724ea5667eda1:0%22	https://camerasaigon24h.com/thumsp/DS-2DE3A400BW-DEW-(F1)-(T5).webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/thumsp/DS-2DE3A400BW-DEW-(F1)-(T5).webp	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:03	46652/46652	---M--	200	added ('OK')	image/webp	etag:%227ee8d7c0de83da1:0%22	https://camerasaigon24h.com/imgthum22/300/KX-A8124N2-KX-A4112N3-A.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/imgthum22/300/KX-A8124N2-KX-A4112N3-A.webp	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:03	2030/2030	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2010%20Aug%202025%2014:32:30%20GMT	https://camerasaigon24h.com/camera-hikvision-ds-2cd2443go-i.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-hikvision-ds-2cd2443go-i.982.delayed	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:03	21642/21642	---M--	200	added ('OK')	image/webp	etag:%22b58cf334eca8db1:0%22	https://camerasaigon24h.com/thumsp/IPC-S7XP-6M0WED.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/thumsp/IPC-S7XP-6M0WED.webp	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:04	299902/299902	---MCZ	200	added ('OK')	application/x-javascript	etag:%2263fb39e5b530db1:0%22	https://camerasaigon24h.com/lapcameratanbinh/js/all.js	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lapcameratanbinh/js/all.js	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:04	52997/52997	---M-Z	200	added ('OK')	application/x-javascript	etag:%22634dcfe6b530db1:0%22	https://camerasaigon24h.com/lapcameratanbinh/js/tippy.all.min.js	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lapcameratanbinh/js/tippy.all.min.js	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:05	6097/6097	---M-Z	200	added ('OK')	application/x-javascript	etag:%22456e8de5b530db1:0%22	https://camerasaigon24h.com/lapcameratanbinh/js/custom.js	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lapcameratanbinh/js/custom.js	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:05	521/521	---M-Z	200	added ('OK')	application/x-javascript	etag:%228c31b1e5b530db1:0%22	https://camerasaigon24h.com/lapcameratanbinh/js/jquery.ba-cond.min.js	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lapcameratanbinh/js/jquery.ba-cond.min.js	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:05	15593/15593	---M-Z	200	added ('OK')	application/x-javascript	etag:%226e1e0e5b530db1:0%22	https://camerasaigon24h.com/lapcameratanbinh/js/jquery.slitslider.js	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lapcameratanbinh/js/jquery.slitslider.js	(from https://camerasaigon24h.com/lap-camera-tan-binh.aspx)
21:32:06	40393/40393	---M-Z	200	added ('OK')	text/css	etag:%228eba7daeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/assets/css/main.css	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/assets/css/main.css	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:06	85336/85336	---M--	200	added ('OK')	image/jpeg	etag:%2247bec2aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/cameratanphu.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/cameratanphu.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:06	9662/9662	---M--	200	added ('OK')	image/x-icon	etag:%222f9dcaeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/favicon.ico	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/favicon.ico	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:07	350313/350313	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2010%20Aug%202025%2014:32:34%20GMT	https://camerasaigon24h.com/cameratanphu/images/lap-camera-tan-phu.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/lap-camera-tan-phu.98c.delayed	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:07	148965/148965	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:32:34%20GMT	https://camerasaigon24h.com/Lap-Dat-Camera-An-Ninh-Tai-Quan-Tan-Phu-Gia-Re.vn	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/Lap-Dat-Camera-An-Ninh-Tai-Quan-Tan-Phu-Gia-Re.html	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:07	148968/148968	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:32:34%20GMT	https://camerasaigon24h.com/Lap-dat-camera-quan-sat-toa-nha-tico-quan-tan-phu.vn	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/Lap-dat-camera-quan-sat-toa-nha-tico-quan-tan-phu.html	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:08	148970/148970	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:32:34%20GMT	https://camerasaigon24h.com/Lap-dat-camera-quan-tan-phu-se-co-giam-gia-dac-biet.vn	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/Lap-dat-camera-quan-tan-phu-se-co-giam-gia-dac-biet.html	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:08	148976/148976	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:32:35%20GMT	https://camerasaigon24h.com/Cong-ty-lap-camera-gia-re-duoc-khach-hang-lua-chon-nhieu-.vn	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/Cong-ty-lap-camera-gia-re-duoc-khach-hang-lua-chon-nhieu-.html	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:08	8021/8021	---M--	200	added ('OK')	image/gif	etag:%221820e4aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/hotline-mua-hang.gif	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/hotline-mua-hang.gif	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:09	213478/213478	---M--	200	added ('OK')	image/jpeg	etag:%223be3a0aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/camera-an-thanh-phat-tan-phu.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/camera-an-thanh-phat-tan-phu.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:09	462304/462304	---M--	200	added ('OK')	image/png	etag:%226d21c5aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/cong-ty-camera-qn-thanh-phat-tan-phu.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/cong-ty-camera-qn-thanh-phat-tan-phu.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:09	374532/374532	---M--	200	added ('OK')	image/png	etag:%226d21c5aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/demo-camera-quan-sat-tan-phu.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/demo-camera-quan-sat-tan-phu.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:10	308409/308409	---M--	200	added ('OK')	image/png	etag:%22655bdfaeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/goc-trung-bay-camera-quan-sat.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/goc-trung-bay-camera-quan-sat.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:10	469936/469936	---M--	200	added ('OK')	image/png	etag:%22f81e3afabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/show-room-camera-tan-phu.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/show-room-camera-tan-phu.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:10	69082/69082	---M--	200	added ('OK')	image/jpeg	etag:%228497f9aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/lap-dat-camera-nha-xuong-tan-phu.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/lap-dat-camera-nha-xuong-tan-phu.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:10	57144/57144	---M--	200	added ('OK')	image/png	etag:%22c1f7fbaeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/lap-dat-camera-quan-sat-van-phong-quan-tan-phu.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/lap-dat-camera-quan-sat-van-phong-quan-tan-phu.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:11	148958/148958	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:32:38%20GMT	https://camerasaigon24h.com/Lap-Dat-Camera-Giam-Sat-Cho-Ho-Gia-Dinh.vn	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/Lap-Dat-Camera-Giam-Sat-Cho-Ho-Gia-Dinh.html	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:11	120693/120693	---M--	200	added ('OK')	image/gif	etag:%22233f7aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/lap-dat-camera-giam-sat-gia-dinh.gif	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/lap-dat-camera-giam-sat-gia-dinh.gif	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:12	16695/16695	---M--	200	added ('OK')	image/jpeg	etag:%22273315c382dd81:0%22	https://camerasaigon24h.com/img22/DS-2CE16B2-IPF-ATP-min.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/img22/DS-2CE16B2-IPF-ATP-min.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:12	394808/394808	---M--	200	added ('OK')	image/png	etag:%222a13b9aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/camera-nha-xuong-full-hd-1080P.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/camera-nha-xuong-full-hd-1080P.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:12	388964/388964	---M--	200	added ('OK')	image/png	etag:%22f81e3afabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/so-sanh-goi-camera-van-phong.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/so-sanh-goi-camera-van-phong.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:12	119044/119044	---M--	200	added ('OK')	image/jpeg	etag:%22c1f7fbaeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/lap-dat-camera-van-phong.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/lap-dat-camera-van-phong.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:13	418859/418859	---M--	200	added ('OK')	image/png	etag:%22bce8bdaeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/camera-van-phong-gia-re.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/camera-van-phong-gia-re.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:13	462754/462754	---M--	200	added ('OK')	image/png	etag:%22d4d0f4aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/lap-dat-camera-gia-dinh.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/lap-dat-camera-gia-dinh.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:13	122340/122340	---M--	200	added ('OK')	image/jpeg	etag:%228b66afaeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/camera-giam-sat-van-phong.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/camera-giam-sat-van-phong.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:14	55508/55508	---M--	200	added ('OK')	image/jpeg	etag:%221cc5bbaeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/camera-quan-sat-van-phong.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/camera-quan-sat-van-phong.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:14	545067/545067	---M--	200	added ('OK')	image/png	etag:%22d4d0f4aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/lap-cameraa-quan-sat-quay-thuoc-tay.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/lap-cameraa-quan-sat-quay-thuoc-tay.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:14	194323/194323	---M--	200	added ('OK')	image/png	etag:%222587c0aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/camera-wifi-cac-thuong-hieu.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/camera-wifi-cac-thuong-hieu.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:15	1288/1288	---M--	200	added ('OK')	image/jpeg	etag:%22c8138caeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/53115d1x3leddarry.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/53115d1x3leddarry.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:15	1108/1108	---M--	200	added ('OK')	image/jpeg	etag:%221cc5bbaeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/camera-samsung.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/camera-samsung.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:15	1283/1283	---M--	200	added ('OK')	image/jpeg	etag:%22c0bde1aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/hikvison.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/hikvison.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:16	1134/1134	---M--	200	added ('OK')	image/jpeg	etag:%22ca3db4aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/camera-kbcision.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/camera-kbcision.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:16	1184/1184	---M--	200	added ('OK')	image/jpeg	etag:%2247bec2aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/cameraquestek.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/cameraquestek.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:16	13623/13623	---M--	200	added ('OK')	image/png	etag:%2247bec2aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/cameraquansatvantech.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/cameraquansatvantech.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:17	1197/1197	---M--	200	added ('OK')	image/jpeg	etag:%22b5878daeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/avteh.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/avteh.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:17	7793/7793	---M--	200	added ('OK')	image/jpeg	etag:%222f9dcaeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/escort.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/escort.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:17	7146/7146	---M--	200	added ('OK')	image/jpeg	etag:%228abc0afabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/logoitech.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/logoitech.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:19	1113/1113	---M--	200	added ('OK')	image/jpeg	etag:%22a85e6aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/keeperlogo.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/keeperlogo.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:19	1125/1125	---M--	200	added ('OK')	image/jpeg	etag:%228b66afaeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/camera-dahua.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/camera-dahua.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:19	1144/1144	---M--	200	added ('OK')	image/jpeg	etag:%22b5878daeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/VDTECH-VDT-216D.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/VDTECH-VDT-216D.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:20	9583/9583	---M--	200	added ('OK')	image/jpeg	etag:%22c8138caeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/Camera%20sony%20SSC-N11.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/Camera%20sony%20SSC-N11.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:20	1160/1160	---M--	200	added ('OK')	image/jpeg	etag:%222587c0aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/cameraeyetech7018.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/cameraeyetech7018.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:20	9684/9684	---M--	200	added ('OK')	image/jpeg	etag:%22d92db2aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/camera-ip-khongday.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/camera-ip-khongday.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:21	1181/1181	---M--	200	added ('OK')	image/jpeg	etag:%22ca3db4aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/camera-ipsony.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/camera-ipsony.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:21	1105/1105	---M--	200	added ('OK')	image/jpeg	etag:%22b5878daeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/VT-4100Edaughicameraquansat.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/VT-4100Edaughicameraquansat.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:21	147688/147688	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:32:49%20GMT	https://camerasaigon24h.com/linh-kien-may-tinh-gia-re.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/linh-kien-may-tinh-gia-re.html	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:22	1209/1209	---M--	200	added ('OK')	image/jpeg	etag:%222a5afeaeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/linhkienvitinhgiare.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/linhkienvitinhgiare.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:22	9702/9702	---M--	200	added ('OK')	image/jpeg	etag:%228abc0afabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/rona-jack.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/rona-jack.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:22	1269/1269	---M--	200	added ('OK')	image/jpeg	etag:%2284c094aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/bao-tri-he-thong-mang.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/bao-tri-he-thong-mang.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:23	148984/148984	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:32:50%20GMT	https://camerasaigon24h.com/Top-5-hang-camera-quan-sat-nen-lap-dat-hien-nay-gia-re-chat-luong.vn	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/Top-5-hang-camera-quan-sat-nen-lap-dat-hien-nay-gia-re-chat-luong.html	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:23	58745/58745	---M--	200	added ('OK')	image/png	etag:%223a815afabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/thuong-hieu-camera-tan-phu.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/thuong-hieu-camera-tan-phu.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:23	192341/192341	---M--	200	added ('OK')	image/jpeg	etag:%22ee83c7aeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/du-an-chung-cu-dong-duong.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/du-an-chung-cu-dong-duong.jpg	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
21:32:24	775611/775611	---M--	200	added ('OK')	image/png	etag:%22dbaaceaeabaedb1:0%22	https://camerasaigon24h.com/cameratanphu/images/du-an-cong-ty-san-xuat-go.png	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cameratanphu/images/du-an-cong-ty-san-xuat-go.png	(from https://camerasaigon24h.com/Lap-camera-quan-sat-tai-quan-tan-phu.aspx)
